,Unnamed: 0,ckiptagger,pkuseg,fastHan,PyNLPIR,stanza,spacy,ltp,jiagu,lac,snownlp,target,char,pymorphy,rus
5772,5772,VV,VV,VV,VV,VV,AD,VV,VV,VV,VV,VV,拢,,
5773,5773,P,VV,VV,VV,VV,P,VV,VV,VV,P,VV,到,PREP,к
5774,5774,NN,NN,NN,NN,NN,NN,NN,VA,NN,NR,NN,老,NN,старухе
5775,5775,NN,NN,NN,NN,NN,NN,NN,NN,NN,NR,NN,大,NN,старухе
5776,5776,NN,NN,NN,NN,NN,NN,NN,NN,NN,NR,NN,婆,NN,старухе
5777,5777,DEG,DEG,DEG,DEG,DEG,DEG,DEG,DEG,DEG,DEG,DEG,的,NOUN,старухе
5778,5778,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,茅,NN,избу
5779,5779,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,屋,NN,избу
5780,5780,NN,LC,LC,LC,NR,LC,NN,LC,LC,LC,LC,里,NOUN,избу
5781,5781,NN,VV,VV,VV,NR,VV,NN,VV,VV,VV,VV,来,VV,сбежалась
5782,5782,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,：,PU,:
5783,5783,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,老,NN,старики
5784,5784,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,人,NN,старики
5785,5785,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,，,PU,","
5786,5786,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,孩,NN,дети
5787,5787,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,子,NN,дети
5788,5788,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,，,PU,","
5789,5789,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,妇,NN,женщины
5790,5790,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,女,NN,женщины
5791,5791,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,）,,
5792,5792,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,姑,NN,девушки
5793,5793,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,娘,NN,девушки
5794,5794,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,，,PU,","
5795,5795,DT,JJ,DT,JJ,DT,DT,JJ,VA,DT,JJ,DT,所,PRCL,все
5796,5796,DT,JJ,DT,JJ,DT,DT,JJ,VA,DT,JJ,DT,有,PRCL,все
5797,5797,DEG,DEG,DEG,DEG,DEG,DEG,JJ,DEG,DEG,DEG,DEG,的,DEG,все
5798,5798,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,人,PRCL,все
5799,5799,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,都,PRCL,все
5800,5800,VA,VV,AD,dl,VV,VV,AD,VV,AD,AD,AD,争,ADJF,торопливою
5801,5801,AD,VV,AD,dl,VV,VV,AD,VV,AD,AD,AD,先,ADJF,торопливою
5802,5802,NN,VV,AD,dl,VA,VV,AD,VV,AD,AD,AD,恐,ADJF,торопливою
5803,5803,NN,VV,AD,dl,P,VV,AD,VV,AD,AD,AD,后,ADJF,торопливою
5804,5804,VA,VV,AD,VV,AD,VV,VV,VV,VV,VV,AD,急,ADJF,торопливою
5805,5805,VV,VV,AD,VV,VV,VV,VV,VV,VV,VV,AD,于,ADJF,торопливою
5806,5806,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,赶,,
5807,5807,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,来,,
5808,5808,VV,VV,VV,VV,DEG,VV,VV,VV,VV,VV,VV,贪,ADJF,жадною
5809,5809,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,看,ADJF,жадною
5810,5810,NN,M,M,M,M,M,M,M,M,M,M,个,,
5811,5811,NN,VA,NN,VA,NN,NN,VA,VA,NN,NN,NN,热,,
5812,5812,NN,VA,NN,VA,NN,NN,VA,VA,NN,NN,NN,闹,,
5813,5813,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,，,PU,.
5814,5814,IJ,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,“,PU,--
5815,5815,IJ,SP,IJ,SP,IJ,IJ,DEG,IJ,IJ,IJ,IJ,啊,CONJ,а
5816,5816,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,，,PU,!
5817,5817,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,原,CONJ,так
5818,5818,VV,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,来,CONJ,так
5819,5819,VC,VV,VC,VC,VC,VC,VC,VC,VC,VC,VC,是,PRCL,вот
5820,5820,VV,PN,VA,DT,PN,VA,PN,PN,PN,PN,VA,这,PRCL,вот
5821,5821,VV,PN,VA,DT,PN,VA,PN,PN,PN,PN,VA,样,CONJ,как
5822,5822,PU,PU,PU,PU,PU,PU,PU,PU,PU,P,PU,！,PU,!
5823,5823,P,PU,PU,PU,PU,PU,PU,PU,PU,P,PU,”,PU,--
5824,5824,PN,PN,PN,PN,PN,PN,PN,PN,PN,PN,PN,他,PN,он
5825,5825,VV,l,VV,dl,AD,VV,VV,VV,VV,VV,VV,咬,VV,скрежетал
5826,5826,VV,l,VV,dl,AD,VV,VV,VV,VV,VV,VV,牙,VV,скрежетал
5827,5827,VV,l,VV,dl,VA,VV,VV,VV,VV,VV,VV,切,VV,скрежетал
5828,5828,VV,l,VV,dl,VA,VV,VV,VV,VV,VV,VV,齿,VV,скрежетал
5829,5829,DEV,DEV,DEV,DEV,DEV,DEV,DEV,DEV,VV,DEV,DEV,地,VERB,скрежетал
5830,5830,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,说,VV,скрежетал
5831,5831,PU,PU,PU,PU,PU,PU,PU,PU,PU,NN,PU,，,PU,","
5832,5832,AD,PU,PU,PU,PU,PU,PU,PU,PU,NN,PU,“,PU,--
5833,5833,AD,AD,AD,AD,NN,AD,AD,VV,AD,VV,AD,怪,CONJ,так
5834,5834,AD,AD,AD,AD,AD,AD,AD,VV,AD,VV,AD,不,CONJ,так
5835,5835,AD,AD,AD,AD,AD,AD,AD,VV,AD,VV,AD,得,CONJ,так
5836,5836,BA,BA,BA,BA,BA,BA,BA,BA,BA,BA,BA,把,,
5837,5837,PN,PN,PN,PN,PN,PN,PN,PN,PN,PN,PN,我,ADJF,мои
5838,5838,DEG,DEG,DEG,DEG,DEG,DEG,DEG,DEG,DEG,DEG,DEG,的,ADJF,мои
5839,5839,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,字,NN,записки
5840,5840,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,条,NN,записки
5841,5841,P,P,P,P,VV,VV,P,P,P,P,P,往,P,в
5842,5842,NN,NN,NN,NN,VV,VV,NN,NN,NN,NN,NN,窗,NN,окно
5843,5843,LC,NN,LC,NN,VV,NN,NN,NN,NN,NN,LC,外,NOUN,окно
5844,5844,VV,VV,VV,VV,VV,NN,VV,VV,VV,VV,VV,扔,VV,швырять
5845,5845,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,！,PU,!
5846,5846,PN,PN,PN,PN,PN,PN,PN,PN,PN,PN,PN,我,,
5847,5847,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,又,,
5848,5848,VV,VV,VV,VV,NN,VV,VV,VV,VV,VV,VV,记,VV,вспоминаю
5849,5849,LC,VV,VV,VV,NN,VV,VV,VV,VV,VV,VV,起,VV,вспоминаю
5850,5850,NN,LC,NN,NN,P,NN,NN,NN,NN,LC,NN,外,NN,бабушка
5851,5851,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,祖,NN,бабушка
5852,5852,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,母,NN,бабушка
5853,5853,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,蹲,NOUN,корточках
5854,5854,P,P,P,P,VV,P,P,VV,P,P,P,在,P,перед
5855,5855,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,炉,NN,подпечком
5856,5856,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,炕,NN,подпечком
5857,5857,LC,LC,LC,LC,VV,LC,LC,NN,LC,LC,LC,前,LC,перед
5858,5858,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,说,VV,приговаривала
5859,5859,DEC,DEC,DEC,DEC,DEC,DEC,DEC,DEC,VV,DEC,DEC,的,VERB,приговаривала
5860,5860,VV,DEG,NN,NN,DEG,AS,DEG,DEG,VV,NN,NN,话,VERB,приговаривала
5861,5861,PU,PU,PU,PU,PU,PU,PU,PU,PU,AD,PU,：,PU,:
5862,5862,P,PU,PU,PU,PU,PU,PU,PU,PU,AD,PU,“,PU,—
5863,5863,VA,NN,VA,NN,VA,VA,NN,NN,NN,NN,VA,好,ADJF,ласковый
5864,5864,VA,NN,VA,NN,VA,VA,NN,NN,NN,NN,VA,心,ADJF,ласковый
5865,5865,DEC,DEC,DEC,DEC,DEC,DEC,DEC,DEC,DEC,DEC,DEC,的,ADJF,ласковый
5866,5866,NN,NN,NN,NN,NN,CD,DEG,NN,NN,VV,NN,家,NN,хозяин
5867,5867,NN,NN,NN,NN,NN,NN,DEG,NN,NN,VV,NN,神,NN,хозяин
5868,5868,NN,NN,NN,NN,DEG,NN,DEG,NN,NN,NR,NN,爷,NN,хозяин
5869,5869,SP,SP,IJ,SP,PU,IJ,DEG,DEG,IJ,SP,IJ,呀,,
5870,5870,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,，,PU,","
5871,5871,BA,BA,BA,BA,BA,BA,BA,BA,BA,BA,BA,把,,
5872,5872,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,油,NN,тараканов
5873,5873,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,蟑,NN,тараканов
5874,5874,NN,VV,NN,NN,VV,AD,NN,NN,NN,Mg,NN,螂,NN,тараканов
5875,5875,NN,VV,VV,VV,VV,AD,VV,VV,VV,VV,VV,撵,VV,изведи
5876,5876,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,走,VV,изведи
5877,5877,SP,SP,SP,SP,VV,SP,SP,SP,SP,SP,SP,吧,VERB,изведи
5878,5878,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,…,PU,...
5879,5879,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,…,,
5880,5880,VV,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,”,PU,...
5881,5881,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,铺,NN,лавочке
5882,5882,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,子,NN,лавочке
5883,5883,NN,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,里,LC,в
5884,5884,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,货,NN,товару
5885,5885,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,物,NN,товару
5886,5886,VA,AD,AD,AD,VA,AD,AD,VA,VA,AD,AD,很,AD,немного
5887,5887,VA,VA,VA,VA,VA,VA,VA,VA,VA,VA,VA,少,ADVB,немного
5888,5888,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,，,PU,","
5889,5889,PN,PN,PN,PN,PN,PN,PN,PN,PN,PN,PN,他,PN,он
5890,5890,NN,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,说,VV,объяснял
5891,5891,VA,AD,P,AD,P,P,AD,AD,P,AD,P,因,CONJ,тем
5892,5892,VA,AD,P,AD,P,P,AD,AD,P,AD,P,为,CONJ,что
5893,5893,VV,VV,VV,VV,VV,NN,VV,VV,VV,VV,VV,开,,
5894,5894,VV,VV,VV,VV,VV,NN,VV,VV,VV,VV,VV,张,,
5895,5895,NT,CD,AD,CD,NN,AD,CD,NT,AD,CD,AD,不,ADJF,новое
5896,5896,NT,CD,AD,CD,NN,AD,CD,NT,AD,CD,AD,久,ADJF,новое
5897,5897,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,，,PU,","
5898,5898,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,所,,
5899,5899,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,以,,
5900,5900,NN,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,还,,
5901,5901,NN,AD,VV,AD,VV,AD,AD,VV,AD,AD,VV,没,PRCL,не
5902,5902,VE,AD,VV,AD,VV,AD,AD,VV,AD,AD,VV,有,,
5903,5903,NN,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,配,VV,наладить
5904,5904,NN,VV,VV,VA,VV,VV,VV,VV,VV,VA,VV,齐,VV,наладить
5905,5905,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,，,PU,","
5906,5906,DT,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,其,CONJ,хотя
5907,5907,VV,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,实,CONJ,хотя
5908,5908,DT,AD,DT,DT,DT,DT,DT,DT,DT,DT,DT,那,,
5909,5909,NN,NN,NN,NN,NN,VV,PN,NN,NN,NN,NN,铺,NN,лавка
5910,5910,NN,NN,NN,NN,NN,VV,PN,NN,NN,NN,NN,子,NN,лавка
5911,5911,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,秋,NOUN,осенью
5912,5912,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,NT,天,NOUN,осенью
5913,5913,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,就,,
5914,5914,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,开,PRTS,открыта
5915,5915,AS,AS,AS,AS,AS,AS,AS,AS,AS,AS,AS,了,AS,была
5916,5916,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,。,PU,.
5917,5917,VV,DT,DT,DT,DT,NN,DT,DT,NN,DT,DT,这,PRCL,это
5918,5918,VV,PN,NN,NN,NN,NN,PN,NN,NN,PN,NN,话,,
5919,5919,AD,AD,AD,AD,VV,AD,AD,AD,AD,AD,AD,太,ADJF,того
5920,5920,VV,AD,VE,VV,VE,VE,VE,VE,AD,VV,VE,没,ADVB,глупо
5921,5921,NN,NN,NN,NN,VV,NN,VV,VV,VV,NN,NN,道,ADVB,глупо
5922,5922,NN,NN,NN,NN,VV,NN,VV,VV,VV,NN,NN,理,ADVB,глупо
5923,5923,SP,SP,SP,SP,SP,SP,SP,SP,SP,SP,SP,了,VERB,было
5924,5924,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,，,PU,","
5925,5925,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,甚,PRCL,даже
5926,5926,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,至,PRCL,даже
5927,5927,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,都,PRCL,даже
5928,5928,VV,AD,VV,AD,VV,AD,AD,VV,VV,VV,VV,没,PRCL,не
5929,5929,VE,AD,VV,AD,VV,AD,AD,VV,VV,VV,VV,有,VV,задело
5930,5930,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,激,VV,задело
5931,5931,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,怒,VV,задело
5932,5932,PN,PN,PN,PN,PN,PN,PN,PN,PN,PN,PN,我,PN,меня
5933,5933,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,；,PU,;
5934,5934,CC,CC,CC,CC,AD,AD,CC,CC,CC,CC,CC,可,,
5935,5935,CC,CC,CC,CC,AD,AD,CC,CC,CC,CC,CC,是,,
5936,5936,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,主,NN,хозяин
5937,5937,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,人,NN,хозяин
5938,5938,DEG,DEG,DEG,DEG,DEG,DEG,DEG,DEG,DEG,DEG,DEG,的,,
5939,5939,CD,l,CD,CD,CD,NN,CD,NN,NN,CD,CD,一,,
5940,5940,M,l,M,M,M,M,CD,NN,NN,M,M,句,,
5941,5941,NN,l,NN,NN,NN,NN,CD,NN,NN,NN,NN,话,,
5942,5942,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,使,VV,показалось
5943,5943,PN,PN,PN,PN,PN,PN,PN,PN,PN,PN,PN,我,,
5944,5944,AD,AD,AD,AD,VA,AD,AD,AD,VA,AD,AD,很,VERB,показалось
5945,5945,VA,VA,VA,VA,VA,VA,AD,VA,VA,VA,VA,难,VERB,показалось
5946,5946,VA,VA,VA,VA,VA,VA,AD,VA,VA,VA,VA,过,VERB,показалось
5947,5947,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,，,,
5948,5948,PN,PN,PN,PN,PN,PN,PN,PN,PN,PN,PN,他,,
5949,5949,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,冷,VV,усмехнувшись
5950,5950,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,笑,VV,усмехнувшись
5951,5951,AS,AS,AS,AS,AS,AS,AS,AS,AS,DEG,AS,了,GRND,усмехнувшись
5952,5952,NT,CD,AD,CD,CD,AD,CD,mq,CD,CD,AD,一,GRND,усмехнувшись
5953,5953,NT,CD,AD,CD,NN,AD,CD,mq,CD,CD,AD,下,GRND,усмехнувшись
5954,5954,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,，,PU,","
5955,5955,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,说,VV,молвил
5956,5956,PU,PU,PU,PU,PU,PU,PU,PU,PU,NR,PU,：,PU,:
5957,5957,PU,PU,PU,PU,PU,PU,PU,PU,PU,NR,PU,“,PU,—
5958,5958,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,AD,也,CONJ,что
5959,5959,VV,AD,VV,AD,VA,AD,AD,AD,VV,AD,VV,难,PRCL,ж
5960,5960,VV,AD,VV,AD,VA,AD,AD,AD,VV,AD,VV,怪,PRCL,ж
5961,5961,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,，,,
5962,5962,P,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,到,NOUN,пора
5963,5963,NT,NN,NN,NN,NN,NN,NN,NT,NN,NN,NN,年,NN,пора
5964,5964,NT,NN,NN,NN,NN,NN,NN,NT,NN,NN,NN,纪,NN,пора
5965,5965,SP,SP,SP,SP,SP,SP,SP,SP,SP,DEG,SP,了,NOUN,пора
5966,5966,PU,PU,PU,PU,PU,PU,PU,PU,PU,na,PU,。,PU,!
5967,5967,PU,PU,PU,PU,PU,PU,PU,PU,PU,na,PU,…,,
5968,5968,PU,PU,PU,PU,PU,PU,PU,PU,PU,na,PU,…,PU,..
5969,5969,VV,PU,PU,PU,PU,PU,PU,PU,PU,na,PU,”,PU,..
5970,5970,VV,PN,AD,AD,P,AD,PN,PN,PN,PN,AD,为,AD,зачем
5971,5971,NN,PN,AD,AD,PN,AD,PN,PN,PN,PN,AD,什,AD,зачем
5972,5972,NN,PN,AD,AD,PN,AD,PN,PN,PN,PN,AD,么,AD,зачем
5973,5973,NN,PN,VV,DT,PN,VV,PN,PN,PN,PN,VV,这,CONJ,так
5974,5974,NN,PN,VV,DT,PN,VV,PN,PN,PN,PN,VV,样,CONJ,так
5975,5975,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,？,PU,?
5976,5976,VV,P,P,P,P,P,P,P,P,P,P,从,,
5977,5977,NT,LC,NN,NN,NN,NN,NT,NT,NT,LC,NN,早,,
5978,5978,NT,LC,NN,NN,NN,NN,NT,NT,NT,LC,NN,期,,
5979,5979,P,P,P,P,P,P,P,P,P,P,P,在,,
5980,5980,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,杂,,
5981,5981,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,志,,
5982,5982,LC,VV,LC,LC,LC,LC,LC,LC,LC,LC,LC,上,,
5983,5983,NN,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,发,,
5984,5984,NN,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,表,,
5985,5985,DEC,DEC,DEC,DEC,DEC,DEC,DEC,DEC,DEC,DEC,DEC,的,,
5986,5986,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,作,,
5987,5987,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,品,,
5988,5988,NN,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,里,,
5989,5989,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,找,,
5990,5990,SP,DEC,DEC,DEC,DEC,DEC,DEC,DEC,DEC,DEC,DEC,的,,
5991,5991,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,。,,
5992,5992,NR,JJ,JJ,JJ,DEG,JJ,JJ,JJ,NN,VA,JJ,小,JJ,поросячьего
5993,5993,NR,NN,NN,NN,NN,NN,VA,NN,NN,NN,NN,猪,ADJF,поросячьего
5994,5994,NN,NN,NN,NN,NN,NN,VA,NN,VV,NN,NN,崽,ADJF,поросячьего
5995,5995,NN,NN,NN,NN,NN,NN,NT,NN,NN,NT,NN,童,NN,детства
5996,5996,NN,NN,NN,NN,NN,NN,NT,NN,NN,NT,NN,年,NN,детства
5997,5997,DEG,DEG,DEG,DEG,DEG,DEG,DEG,DEG,DEG,DEG,DEG,的,NOUN,детства
5998,5998,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,图,NN,картинки
5999,5999,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,景,NN,картинки
6000,6000,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,，,PU,","
6001,6001,VA,VV,VA,VV,VA,NN,VA,NN,VA,VA,VA,天,ADJF,невинные
6002,6002,VA,VV,VA,VV,VA,NN,VA,NN,VA,VA,VA,真,ADJF,невинные
6003,6003,VA,VV,VA,VV,VA,NN,VA,NN,VA,VA,VA,无,ADJF,невинные
6004,6004,VA,VV,VA,VV,VA,NN,VA,NN,VA,VA,VA,邪,ADJF,невинные
6005,6005,DEV,DEV,DEV,DEG,DEV,DEV,DEV,DEV,DEV,DEV,DEV,的,ADJF,невинные
6006,6006,NN,NN,VA,NN,NN,NN,VA,VA,NN,NN,NN,欢,NN,радости
6007,6007,NN,NN,VA,NN,NN,NN,VA,VA,NN,NN,NN,乐,NN,радости
6008,6008,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,，,PU,","
6009,6009,P,P,P,P,P,P,P,P,P,P,P,在,P,на
6010,6010,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,草,NN,траве
6011,6011,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,地,NN,траве
6012,6012,LC,VV,LC,LC,NN,LC,LC,LC,LC,LC,LC,上,LC,на
6013,6013,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,玩,NOUN,игры
6014,6014,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,耍,NOUN,игры
6015,6015,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,，,PU,","
6016,6016,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,发,NOUN,возмужание
6017,6017,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,育,NOUN,возмужание
6018,6018,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,DER,得,NOUN,возмужание
6019,6019,VA,VA,VA,VA,VA,NN,VA,VA,VA,NR,VA,健,NOUN,возмужание
6020,6020,VA,VA,VA,VA,VA,NN,VA,VA,VA,VV,VA,壮,NOUN,возмужание
6021,6021,VA,VA,VA,VA,VA,VA,VA,VA,VA,VA,VA,结,NOUN,возмужание
6022,6022,VA,VA,VA,VA,VA,VA,VA,VA,VA,VA,VA,实,NOUN,возмужание
6023,6023,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,—,PU,—
6024,6024,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,—,,
6025,6025,AD,AD,AD,CD,AD,AD,AD,CD,AD,AD,AD,一,,
6026,6026,AD,AD,AD,VV,AD,AD,AD,VV,AD,AD,AD,直,AD,вплоть
6027,6027,P,P,P,VV,P,CC,AD,VV,P,P,P,至,P,до
6028,6028,AD,LC,AD,LC,NN,AD,LC,NN,AD,LC,AD,最,ADJF,последнего
6029,6029,NN,LC,AD,LC,NN,AD,LC,NN,AD,LC,AD,后,ADJF,последнего
6030,6030,P,P,P,VV,VV,VV,P,P,P,VV,P,用,ADJF,изумленного
6031,6031,NN,VA,VV,VA,VA,NN,VA,VA,VA,VA,VV,惊,ADJF,изумленного
6032,6032,NN,VA,VV,VA,VA,NN,VA,VA,VA,VA,VV,讶,ADJF,изумленного
6033,6033,DEC,DEC,DEC,DEC,DEC,DEC,DEC,DEC,DEC,DEC,DEC,的,ADJF,изумленного
6034,6034,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,目,NN,взгляда
6035,6035,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,光,NN,взгляда
6036,6036,VV,VV,VV,VV,DEG,VV,VV,VV,VV,k,VV,瞥,NOUN,взгляда
6037,6037,CD,CD,CD,AD,CD,AD,CD,mq,CD,AD,CD,一,NOUN,взгляда
6038,6038,M,CD,M,AD,M,AD,M,mq,CD,AD,M,眼,M,взгляда
6039,6039,VA,VA,VA,VA,VA,VA,VA,VA,VA,VA,VA,美,ADJF,прекрасные
6040,6040,VA,VA,VA,VA,VA,VA,VA,VA,VA,VA,VA,丽,ADJF,прекрасные
6041,6041,DEC,DEC,DEC,DEC,DEC,DEC,DEC,DEC,DEC,DEC,DEC,的,ADJF,прекрасные
6042,6042,VV,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,蓝,ADJF,синие
6043,6043,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,天,NN,небеса
6044,6044,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,。,PU,.
6045,6045,NN,NN,NN,NN,NN,NR,NN,NN,NN,NN,NN,树,NN,ветки
6046,6046,NN,NN,NN,NN,NN,NR,NN,NN,NN,NN,NN,枝,NN,ветки
6047,6047,P,P,P,P,P,P,P,P,P,P,P,在,,
6048,6048,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,街,NN,фонаря
6049,6049,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,NN,灯,NN,фонаря
6050,6050,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,LC,旁,LC,вокруг
6051,6051,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,晃,PREP,вокруг
6052,6052,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,VV,动,PREP,вокруг
6053,6053,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,，,,
6054,6054,AD,VV,VV,VV,VV,VV,VV,NN,VV,AD,VV,旋,VV,закручивались
6055,6055,VV,VV,VV,VV,VV,VV,VV,NN,VV,VV,VV,起,VV,закручивались
6056,6056,VV,VV,VV,VV,VV,VV,VV,VV,VA,VV,VV,发,ADJF,блестящими
6057,6057,VV,VV,VV,VV,VV,VV,VV,VV,VA,VV,VV,亮,ADJF,блестящими
6058,6058,DEC,DEC,DEC,DEC,DEC,DEC,DEC,DEC,DEC,DEC,DEC,的,ADJF,блестящими
6059,6059,NN,NN,NN,NN,NN,NN,NN,NN,NN,PU,NN,光,NN,кольцами
6060,6060,NN,NN,NN,NN,NN,NN,NN,NN,NN,PU,NN,圈,NN,кольцами
6061,6061,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,PU,。,,
